Unnamed: 0,index,song,year,artist,genre,lyrics
108179,108179,ugliest-part-of-the-body,2006,chumbawamba,Rock,What's the ugliest part of your body What's the ugliest part of your body Some say your nose some say your toes But I think it's your mind your mind your mind I think it's your mind I think it's your mind
325778,325778,long-black-veil,2007,chris-ledoux,Country,"Ten years ago on a cool dark night There was someone killed neath the town hall light There were few at the scene but they all did agree That the slayer who ran looked a lot like me The judge said ""Son what is your alibi If you were somewhere else then you won't have to die"" I spoke not a word although it meant my life For I had been in the arms of my best friend's wife She walks these hills in a long black veil She visits my grave when the night winds wail Nobody knows nobody sees Nobody knows but me The scaffold is high and eternity is neared She stood in the crowd and shed not a tear But sometimes at night when the cold wind moans In a long black veil she cries over my bones"
79377,79377,never-let-me-go,2007,family-force-5,Rock, Time dont wait for no one Leaving you broken Especially when youre under the gun Makes things complicated Leaving you jaded toward Everything thats under the sun Tick Tock Tick Tock Goes the clock Tick Tock Tick Tock Till I drop But time dont phase me Not a bit Cuz I give mine to you All of it Death cant shake me From ya hand Me minus you equals Not a chance Its good to know that When I go Youll never ever let me Never ever let me Never ever let me Never ever let me Never ever let me Never ever let me Never ever let me Never ever let me Never ever let me go I want some Face to Face Just Gimme that Full Embrace What did I Hear you Say That you will Never Ever Let me Go I'll never Know When Its my Time to Go One Thing I know fo sho That you Will Never Ever Let me Go Never ever let me go The mind is a ticking time bomb Itching to go off Impatiently it waits in the calm Bang Bang it might be over In one little moment Before you know it Its all gone Tick Tock Tick Tock Goes the clock Tick Tock Tick Tock gonna pop Its good to know that When it goes Youll never ever let me Never ever let me Never ever let me Never ever let me Never ever let me go One thing Ill never know The time and place that I'll go Death can't shake me from your hand You Never let me go I know you'll never ever never ever let me go You Never let me go I know you'll Never ever never ever let me go I want some Face to Face Just Gimme that Full Embrace What did I Hear you Say That you will Never Ever Let me Go I'll never Know When Its my Time to Go One thing I know fo sho That you Will Never Ever Let me I want some Face to Face Just Gimme that Full Embrace What did I Hear you Say That you will Never Ever Let me Go I'll never Know When Its my Time to Go One thing I know fo sho That you Will Never Ever Let me 
271177,271177,the-chair,2007,doctor-butcher,Metal,Face your dying day final judgement is passed today In your cell cold sweats no remorse no regrets For the crimes he'd commit violent passions reliving it Every breath that was heard was the victim's final word Another life just passing by what's on the mind when the convict fries Trapped in your cell but it's really a living hell Final hour it begins soul crawling under your skin There's a priest at the door who could ask for any more Speaks your last Last rights now you're gone just like the light There's nowhere for you to run Living under the gun praying to god Another life just passing by What's on the mind when the convict fries Such a lovely way to die Christ comes to call now's your time to take your fall Start your walk to the chair hell awaits You soon be there Never mind what you see it's just an offering to thee Tape your eyes No sight now your gone just like the light There's nowhere for you to run Living under the gun I reflect on the chairs of my past How this one it will be the last Father son holy ghost Condemn me to hell where I will roast Church pew school desk waiting rooms I confess Complications that arise from attempted suicide So I start a killing spree that led me to this destiny No one's left who really cares as I fry in the chair
41782,41782,pretty-girls-don-t-cry,2006,chris-isaak,Rock,Pretty girls don't cry they know exactly what they want Pretty girls walk by with eyes that smile faces that haunt I watch them walk I wonder turn away I try but I can't find words to say I know that you Don't love me but I'm watching you Pretty girls don't cry they know exactly what to do Pretty girls walk by but they won't ever smile at you I watch them walk I wonder turn away I try but I can't find words to say I know that you Don't love me but I'm watching you Hit it Pretty girls don't cry they know exactly what they want I watch them walk I wonder turn away I try but I can't find words to say I know you've heard It all before but I'm watching you I'm watching you I'm watching you
246785,246785,first-lady,2006,eve,Hip-Hop,I'm a savage bitch And ain't nobody getting close to this And ain't nobody flip and wrote this shit And can't nobody sit and couch this shit You feeling then approach me shit I'm like a glass you just a coasta Bitch under me You want to make it ugly
351377,351377,the-inaugration,2005,bun-b,Hip-Hop,Ladies and Gentlemen of the Southern States of America We Are Gathered Here Today To Bring You The Beginning Of A New Era And Now The Speaker Of The South Jay Prince Ahh yeaaah Rap a lot back in the house once again With the trillest of the trill Bun B the new President of the South Yo Bun it's yo time and we dedicate this one to all our brothers and sisters who suffer at the hands of the innocent It's been a long time comin but it finally came for Bun B to get his mutha fuckin shot at the game I put mo work in than the average trill nigga can put and I'm a gangsta from my head to my foot blacker than soot I got the Hood behind me the Streets co signed me head in the ghetto mayn you know where to find me The mission is laid out and the vision is clear from this moment I run the South and everything down here That go from corners to cuts trap spots to blocks whether it's rappin or work I got the shit on lock I aint all with that back talkin sneak this in a plexion I'ma tell ya how I feel 'cause I'm a God Damn Texan Bout time for me to start eliminatin the frauds cause it's a White House of cards and it's filled with broads We gone run them hoes out and bring them Trill niggas in cause what happened in New Orleans should never happen again They be sittin on they ass doin much about nothing for too God Damn long and I'm tired of the frontin I'ma instegate a change from the mutha fuckin top cause this bullshit they pullin on my people gotta stop So I'm here to make a stand and take up the slack Dirty South rest easy I gotcha mutha fuckin back It's a new king on the throne and his chrown is a hat that says FREE PIMP C now what's fuckin with that Hail to the chief 
119877,119877,let-you-go-2005-reworked,2007,atb,Electronic,I've been to all the familiar places I've been running like a sentence Never begun I've been looking for a way to let you know I got nothing left to fill the spaces I got nothing but a center coming undone I've been doing circles and it shows Every cloud in the sky Every place that I hide Tell me that I I was wrong to let you go Every sounds that I hear Every thoughts that I feel Tell me that I I was wrong I was wrong to let you go Let you go Let you go Let you go Its the little things that make you crazy Like the thought of someone touching your skin I can see you everywhere i go You could fill a silent sea of faces It could be the aroma of a glimpse Swimming the river as it flows Every cloud in the sky Every place that I hide Tell me that I I was wrong to let you go Every sounds that I hear Every thoughts that I feel Tell me that I I was wrong to let you go
131564,131564,easy-on-yourself,2006,drive-by-truckers,Rock,I can't blame you but it's a shame You can't cover your ass sometimes It's that kind of town and you're so far down you can't get up I can't tell you what to sell and how to tow the line And when to just give up Calling out to everyone who tried to run You tried to run Don't be so easy on yourself 'Cause this one might be all that you have left Rearrange the voices in your head and remember what they said Don't be so easy on yourself You got it down you been around And you won't change your life For redneck cops and traffic stops and residue But I can't tell you all the hell they'll put you through inside And what they'll do to you Ten years down the road you'll find you're left behind You're left behind Don't be so easy on yourself 'Cause this one might be all that you have left Rearrange the voices in your head and remember what they said Don't be so easy on yourself Calling out to everyone who tried to run You tried to run Don't be so easy on yourself 'Cause this one might be all that you have left Rearrange the voices in your head and remember what they said Don't be so easy on yourself 
91954,91954,red-sam-acoustic,2008,flyleaf,Rock,Here I stand Empty hands Wishing my wrists were bleeding To stop the pain from the beatings There you stood Holding me Waiting for me to notice you But who are you You are the truth you are the truth Out screaming these lies You are the truth you are the truth Saving my life The warmth of your embrace Melts my frostbitten spirit You speak the truth and I hear it The words are I love you And I have to believe in you But who are you You are the truth you are the truth Out screaming these lies You are the truth you are the truth Saving my life My hands are open And you are filling them Hands in the air In the air in the air in the air And I worship And I worship And I worship And I worship You are the truth you are the truth Out screaming these lies You are the truth you are the truth Saving my life
335656,335656,lay-my-head-down,2012,band-of-skulls,Rock,Was I asleep did you save me from disaster Wake up and tell me I'm just imagining Thought I would brave it cause I don't wanna live in doubt Dreamt of escape but I'm nowhere near the feeling Fell from a high but I never hit the ground Can't hold the weight of your words heavy on my mind So I'm gonna lay my head down on your shoulder and run Keep it away from my soul I'm not holding it all I'm gonna lay my head down on your shoulder and run All that we know will get old and with you I'll unfold I'm gonna lay my head down Open your hand I know your heart line's the deepest You will replace it a new love you will find Say all you like but I'll make it better on my own So I'm gonna lay my head down on your shoulder and run Keep it away from my soul I'm not holding it all I'm gonna lay my head down on your shoulder and run All that we know will get old and with you I'll unfold I'm gonna lay my head down So I'm gonna lay my head down on your shoulder and run Keep it away from my soul I'm not holding it all I'm gonna lay my head down on your shoulder and run All that we know will get old and with you I'll unfold I'm gonna lay my head down
175361,175361,put-ya-hands-up,2006,bomfunk-mc-s,Electronic,Put your hands up I feel the speed comin' I'm quite spectacular Suckers get scared like my name was Dracula Think you want to win and women smiling and tell you from Radio Mafia Nuff respect to It's about the time you can live without your mama go Put your hands up 
107010,107010,she-said,2013,born-country,Country,Well I came home today like any other day sat down and drank a beer she came up to me eyes full of tears said Im movin on my way and she said I just wanna be free is what she said to me I don't wanna cook and clean don't want anything honey don't you see that's what she said to me Well she left today she told me she was going away Well I begged her honey please stay But I think I know what she meant I just wish things could have been a little different please don't leave I need you don't you see after all years together I thought it'd last forever for you and me I just wanna be free is what she said to me I don't wanna cook and clean don't want anything honey don't you see that's what she said to me six months today since she went away I don't think she's comin home Well she's gone and I don't think she's ever comin home So I guess it's best That I just keep movin on
167075,167075,the-love-in-your-eyes,2008,eddie-money,Rock,I've reached the final count tonight I have tracked you down through the tears that I have cried Spent a long time waiting for you But that's alright now I said That's alright I have to see for myself to believe And now that day has come I'm at peace with myself I guess my story has an ending after all Oh how I've prayed for you And now you've come to me I can see the love in your eyes And this feeling that you've given me is Stronger than I realize I can see the love In your eyes My destiny has come to be There's nothing left but blue skies for me Hey hey hey hey yeah I can see it See it clearly Out of the ashes of this fire in my heart I've been searching for you for such a long long time Now suddenly I'm free to be myself I am overwhelmed by by the joy you've given me Cause I bleed like anyone else And I need like anyone else And I'm ready to give it all to you Right now Right now now baby I can see the love in your eyes And this feeling that you've given me Is stronger than I realize now I can see the love in your eyes My destiny has come to me There's nothing left but blue skies for me Wishin on star to star And this miracle keeps coming home Closer than I've ever been I can almost see the rainbow's end Yes I can Ooh I I can now 'cause I bleed like anyone else And I need like anyone else honey And I'm ready to give it all to you Right now Right now now baby I can see the love in your eyes And this feeling that you've given me Is stronger than I realize now I can see the love in your eyes And my destiny has come to be There's nothing left but blue skies for me I can see the love in your eyes And this feeling that you've given me Is stronger than I've realized now I can see the love in your eyes My destiny has come to be There's nothing left but blue skies baby I can see the love in your eyes I can see it I can feel it I can see your eyes baby I can see the love in your eyes
76732,76732,all-the-way-to-me,2016,dierks-bentley,Country,Something bout George Jones on the headphones Truth through a microphone Livin on and on and on in a melody Something bout starlight on Kansas The way a wheat field dances It's posts as far as the eye could see It just gets all the way to me It just gets all the way to me Something bout the sound of crack in bottle tops Makes troubles fade and time stop Holdin that cold somehow sets you free Or thinking back to who I was Saving up for that used truck Her Levi's laying on my Chevy seats It just gets all the way to me It just gets all the way to me It ain't like smoke gets in your clothes Naw it cuts through my skin and digs in way down deep Soaks in like rain Burns like a flame Takes ahold of my soul underneath It just gets all the way to me It just gets all the way to me Something bout a drawer full of yesterdays A hammy down knife and a last name And a shoebox full of roots from the family tree Something bout me and her And how our love turned around eyes looking up The sound of hardwood floors on little feet It just gets all the way to me It ain't like smoke gets in your clothes Naw it cuts through my skin and digs in way down deep Soaks in like rain Burns like a flame Takes ahold of my soul underneath Just gets all the way to me Just gets all the way to me hey Something bout a wooden cross Forgetting sins and no love lost Gratitude I find on bended knee It just gets all the way to me It just gets all the way to me all the way to me
215683,215683,2ge-her,2006,2gether,Pop,It's 2gether It's 2gether Number 2 G E T H E R To the CD you play in you car Drive to cry to blow that star Tiger Woods is 10 strokes under par So tell me how far you could get At the superstar sideshow That ain't it Don't throw no fit just ride on the energy It's 2gether from now until infinity We are 5 we are 5 2gether 2gether We do our thang baby And sing 5gether We are 5 we are 5 2gether 2gether We do our thang baby And sing 5gether yeah See all the girls with their hands in the air You can tell by the screams this ain't Lilith Fair We in a world now 2G's Dragon Lair And we'll take off our shirts if ya double dog dare Splitting my pants as I sit in the chair 'Revenge Of The Nerds funny Hollywood Square' Tripping skipping tobaloo hoo Choo choo's coming through fast on the train track We are 5 2gether We do our thang baby And sing We are 5 2gether We do our thang baby And sing 5 as one 5 as one 5 as one Yeah yeah rubba dub dub Sweet love in the tub we're here to hug Kiss and give you back rubs Had to scratch our way up from down in the mud We weren't discovered in no Mickey Mouse Club Playing our dub looking for a deal We're too for real with 5 on the bill 5 on the court championship Just can't eat one of these potato chips It's just the flavor hits as it bumps your hips Through the Eye Of An Eagle' We need no playa hating people Sequel equal to none 2gether Masterpiece job's done If there's gonna be 5 of us Why not call us 5gether We are 5 2gether We do our thang baby And sing We are 5 2gether We do our thang baby And sing We are 5 2gether We do our thang baby And sing We are 5 2gether We do our thang baby And sing 5gether yeah This is a new math fool Where 2 to the G breaks all the rules And 1 is 2 and 5x the noise coming back at you This a new math fools Where 2 to the G breaks all the rules And 1 is 2 and 5x the noise coming back at you 5 as one 5 as one 5 as one We are 5 2gether We do our thang baby And sing 5gether We are 5 we are 5 2gether 2gether We do our thang baby And sing 5gether We are 5 we are 5 2gether 2gether We do our thang baby And sing 5gether We are 5 we are 5 2gether 2gether We do our thang baby And sing 5gether We are 5 we are 5 2gether 5gether We do our thang baby And sing We are 5 we are 5 2gether 2gether We do our thang baby And sing 5gether
37906,37906,she-s-a-star,2006,barry-manilow,Rock,It really doesn't matter If she suffered all she claims You know she started somewhere And she found her way to fame And feeding on the lonely crowd She finally belongs A Goddess by the microphone She sings her troubled songs She's a star No one can tell her anymore She did it She'll ride as far As the road can go And what it costs she oughta know She said she'd do it She's a star she did it They're hangin on her music As it fills the concert hall And she's teasin them with moments When you think she'll give it all But she's holdin back the total Cause that s how she works the spell Yeah she likes to leave em hungry Yeah she loves to hear em yell And finally the wild applause That cleans her soul and saves She's left with no companions Only enemies and slaves She's scared again the show was slow She felt it fall behind Tomorrow night's already raising Riot in her mind 
268423,268423,eternal-love,2007,dreamaker,Metal,Today I don't know who I am An animal with hope Or a woman without love Across the seven seas I lived Too much lives and mysteries Feeling inside of my heart All your blood I don't want to live into your eyes We can't fly together An immortal chain beat my life While I know that someday you will die We'll never have eternal love During the day I crush my dreams Searching in nowhere For you immortality I don't know where I will go Time is like a dirty doll Play with me and make me fall More and more I don't want to live into your eyes We can't fly together An immortal chain beat my life While I know that someday you will die We can not fly together We can not live forever We'll never have eternal love
129915,129915,satisfied,2006,dolly-parton,Country,If you ask me if I'm happy For I have peace within If I'm worried about tomorrow When I reach my journey's end I'm satisfied with my Jesus When he knocks I let him in He'll go with me through the valley For I know he is my friend Satisfied Satisfied No trouble can ever get me down When my eyes shall close in death With my Jesus I'll be at rest Then you'll know I'm satisfied When my friends all forsake me When they turn me from their door If they sow no seeds of kindness Make the thorns in my path grow It won't matter over yonder When I reach the other side I'm gonna sit down with my Jesus And then you'll know I'm satisfied
188391,188391,to-serve-man,2002,cattle-decapitation,Metal,We have arrived To infest and thrive Upon billions of lives With forks and spoons and knives Repugnant yet we'll live on your sustenance Preserve the living dispose of the dead and diseased Mortals wined and dined led to the firing line As throats are slit troughs overflow as they bleed To return what was Before Eve and Adam Babylon and Sodom The trampling foot of man Men women and children shall be strung Sliced from hands to feet Innards save for a tasty treat And beaten profusely to tenderize the meat Aah the stench of the populace Millions of humans hung upon hooks Suspended in deep freeze Subzero sterile environment Keeps meat tender and lean Choice cuts from the slaughter husband mother daughter Dead families kept together their hides made into leather Surprisingly multiple uses for something so useless We come in peace you go in pieces Aah the stench of the populace Freeze dried hogtied cryogenocide Your gluttonous repugnancy a delightful delicacy Crepitus and malignancy now part of the recipe Harshness and voracity ingredients of my delivery To serve the public the helpless frozen subjects Dinner is prepared To serve man 
37054,37054,cowboy-band,2006,billy-dean,Country,When I was young and just a boy I Had myself a dream I'd get a horse and ride the range With Roy and Gene We'd save the girl in the nick of time And have the fastest guns Sing a song while the credits rolled And disappear into the setting sun I didn't want to play football Or be a business man All I ever really wanted to do was play in a cowboy band So give me a guitar And some shined up boots And I'll show you where I stand Somewhere out on the Navajo trail Somewhere out on the stage tonight Playin in a cowboy band When I was nine I stood in line To see Merle and The Strangers play But when the show was over and the lights went down I climbed up on that stage I looked at all that I would play And they'd be dancin in the aisles So give me a guitar And some shined up boots And I'll show you where I stand Somewhere out on the Navajo trail Somewhere out on the stage tonight Playin in a cowboy band Yea I just might be in your hometown tonight But I'll be playin in a cowboy band
121003,121003,clouds,2006,bread,Rock,See the clouds adrift so far below Ever changing as they come and go Makes me wonder why I'm up so high When really I am down so low Of all the wonders I was one allowed I think that I would always choose a cloud Always bring my feelings right out loud Whether I'm ashamed or proud And on this airplane coming home to you Sometimes I think I've flown my whole life through My whole life through As I wing my way to you See the clouds they're giving life below In colors that the canvass cannot show Keeping secrets no one else could know For I'm the one who told them so 
192951,192951,soak-the-sin,2006,blind-melon,Rock,I don't feel the suns comin out today Its staying in its gonna find another way As I sit here in this misery I don't Think I'll ever see the sun from here And oh as I fade away They'll all look at me and say and they'll say Hey look at him I'll never live that way But that's okay They're just afraid to change When you feel your life ain't worth living You've got to stand up and Take a look around you then a look way up to the sky And when your deepest thoughts are broken Keep on dreaming boy cause when you stop dreamin it's time to die And as we all play parts of tomorrow Some ways will work and other ways we'll play But I know we all can't stay here forever So I want to write my words on the face of today And then they'll paint it
4868,4868,miss-brown-to-you,1998,carmen-mcrae,Jazz,Who do you think is comin to town You'll never guess who Lovable hugable Emily Brown Miss Brown to you What if the rain comes pattering down My heaven is blue Can it be sending me Emily Brown Miss Brown to you I know her eyes will thrill ya But go slow oh oh Don't you all get too familiar Why do you think she's comin to town Just wait and you'll see The lovable little Miss Brown to you Is baby to me yes yes Mark it down
252086,252086,my-travels-through-the-midnight-sky,2007,deinonychus,Metal,Breathing my last breath as i lay stabbed on the floor The last ceremony of the priest will help me no more As they wrapped me in black and put me into a coffin I knew for sure I would return You fuckers you're going to pay for what you've done to me Now i dwell thoughout the night a reason for fear The window stood open as i slipped into your body That morning after your soul dissapeared You were so cold For candles burned all around there was a dinner for two Someone else sat in my place with my loved one in front As i looked into their deeply horrified and stone cold eyes I knew for sure They would die Yes oh yes I touched their scared flesh their remorse couldn't Help them no more their souls left with me into the night As the last tears were cried as i became one with the earth I finally could rest til i returned on my path through the night My travels throught the midnight sky 
205748,205748,whatever-it-takes,2007,everon,Rock,So whatever it takes With every dream that first broke And then moved out of sight Another door to my heart Has been closed and locked tight So nothing gets in there And there can be no doubt There is so much inside That can't find a way out So whatever it takes I will do it to unlock these doors Don't you think this is What life is about after all We must stand up no matter How often we fall Because once we give in All the doors remain closed And under lock and key they will keep The things we need most So whatever it takes We should do it to unlock these doors
146445,146445,who-i-am,2006,alan-jackson,Country,Well I know you hate my drinkin' And the way I talk sometimes But you hate it most when I don't call at night And it's just because you lose me And you worry bout your man You do the best you can with who I am Burnin both ends of a candle Can leave one in the dark And I know what I put you through is hard upon your heart And it's just that you're concerned for me Sweetheart I understand You do the best you can with who I am You go to church on Sunday While I'm still home in bed Sleepin off the night I had before And sometimes you say I'm perfect And sometimes not worth a damn You do the best you can with who I am 
159695,159695,don-t-you-ever-get-tired-of-hurtin-me,2007,dottie-west,Country,You make my eyes run over all the time You're happy when I'm out of my mind You don't love me but you won't let me be Don't you ever get tired of hurtin me You must think I look bad with a smile For you haven't let me have on in such a long long while And still I keep coming back how can this be Don't you ever get tired of hurtin me You must think I look bad with a smile For you haven't let me have on in such a long long while And still I keep coming back how can this be Don't you ever get tired of hurtin me
76161,76161,hold-me-down,2006,gin-blossoms,Rock,"So I guess I must have just been dreaming When I thought I heard myself say ""No"" Anyway it looks like no one heard me so here I go 'Cause when you're in the company of strangers Or just the strangers you call friends You know before you start just how it's going to end So remember when those doors swing open And all the drinks are passed around Anytime the pickins look too easy hold me down I can't remember why I like this feeling When it only seems to let me down Soon I find I'm searching for the exit from the ground And if I think the room is turning faster Then I think the music is too loud By then I've lived another broken story to let me out So remember when those doors swing open And all the drinks are passed around When half the party moves into the bathroom hold me down Or if you're at the tail end of the evening And Dr Feelgood comes around Anytime the pickins look too easy hold me down Down if I want that part Down if I've gone too far Well I guess I must have just been reeling When I felt myself begin to fall I realize I'm bounding down the hallway off the walls And if my bed was standing in the corner I could just fall into it right now And know that I'd just be staring at the ceiling going round and round So remember when those doors swing open And all the drinks are passed around When half the party moves into the bathroom hold me down Or if you're at the tail end of the evening And Dr Feelgood comes around Anytime the pickins look too easy hold me down Down if I want that part Down if I've gone too far Oh if I never think the room is turning faster Then I think hey"
341493,341493,safety-in-suicide,2006,amen,Rock,"A man's voice ""when you clean up a city you kill it There's no place to go in the hollywood hills now It's dead It stinks of death The puritans the christians they've cleaned it up they've dried it up Like no rose will ever grow "" Shoot free sentry shoot to wind As the targets start to rise Come on now we cannot pretend That we are lovers anymore Kill God kill jesus Kill one another for the weekends Safe and sound my wrists are itching These hands no good never could do no good Take me Take me Take me Safety in suicide The climb the climb to keep you all alive And I want to die again Shoot free shoot this maker The raptor seeds the raper Hey chief immoralize Come on now we cannot pretend That we are lovers that we are givers Take me Take me Take me Safety in suicide The climb the climb to keep you all alive And I want to die again I want to die again And I want to die again"
184793,184793,baby,1990,bobby-mcferrin,Jazz,Baby runnin everywhere Baby runnin here there Baby lookin what we do Baby watchin want to do it too Baby listenin what we say Baby walkin talkin want to play Playin growin you an me to be Have you thought of what you're makin baby up to be Mama treat your baby tenderly Papa bounce your baby on your knee Tell you baby stories play your baby games Teach your baby sharin makin love your aim What we gonna leave our babies when we leave this place How we gonna help our babies take our place 'cause baby lookin what we do Baby watchin want to do it too 
346956,346956,final-home,1999,dj-krush,Hip-Hop,I traveled far to find you Who knew you'd be so far away I will stay now love This weary heart the only gift I bring you This love I give to you it won't stray I could give you The most delicious kisses on your face You see I need you to be addicted to me I am calm now in the corners of his mouth I am still now I will not live without I am pure now safe inside my final home I could give you The most delicious kisses on your face You see I need you to be addicted to me I am calm now in the corners of his mouth I am still now I will not live without I am pure now safe inside my final home My home my home my home inside you Safe inside my final home my home inside you
279119,279119,heart-shaped-bruise,2005,elvis-costello,Rock,Tell me now Or are you teasing I felt the cold hard facts of life Five degrees from freezing Does it amuse you to always Hurt me so It try my best it's not enough Should I give up and let you What more is there to take from me There's nothing else to give you dear There's nothing more that I can lose Except this heart shaped bruise It will fade From purple to violet It will fade Just as the day dissolves into twilight Tell me now Or am I only dreaming You said that you'd be mine for life And now you say you're leaving If I could hold you once more Before you go When I approach you just lash out Should I give up and let you What more is there to take from me There's nothing left give you dear There's nothing else that I can lose Except this heart shaped bruise It will fade from purple to violet It will fade She's pulling out the pin
17145,17145,the-day-you-died,2007,arch-enemy,Metal,A precious child with an innocent mind Born to suffer in this life or for another So hopeless and relentless falls this remorseless day The dark remains of a violent world The day you died my tears ran dry I feel you I hear you echo in my soul I failed you I miss you so The day you died echoes in my soul This world's on fire turned its back on us A lost horizon left behind So hopeless and relentless falls this remorseless day The dark reality of a hostile world The day you died my tears ran dry I feel you I hear you echo in my soul I failed you I miss you so The day you died echoes in my soul The day you died my tears ran dry I feel you I hear you echo in my soul I failed you I miss you so The day you died echoes in my soul
252385,252385,we-must-believe-in-magic,1993,crystal-gayle,Pop,Mad is the captain of Alpha Centauri We must be out of our minds Still we are shipmates bound for tomorrow And everyone here's flying blind Oh we must believe in magic We must believe in the guiding hand If you believe in magic You'll have the universe at your command Mad is the crew bound for Alpha Centauri Dreamers and poets and clowns Bold is the ship bound for Alpha Centauri Nothing can turn it around La la da da da da da da da da da La da da da da da da La la da da da da da da da da da La da da da da da da La la da da da da da da da da da La da da da da da da La la da da da da da da da da da La da da da da da da La la da da da da da da da da da La da da da da da da La la da da da da da da da da da La da da da da da da 
121711,121711,clockwork,2014,easton-corbin,Country,Might as well have my alarm set on my phone girl It's like you got a camera don't know how you know I'm home alone girl Come around 10 47 every Friday night Might as well leave the light on cause you're always right on time You call I say hello You knock I'm lettin you in You say you've missed My lips we kiss Here we go again Your dress my shirt We love I live and never learn I crash I burn You leave I hurt Like clockwork It's like I'm walkin down the street and fall in that same trap girl I see a freight train comin and I just stand there on the tracks girl Somebody'd be gettin rich if they were placin bets On me thinkin no no no always sayin yes You call I say hello You knock I'm lettin you in You say you've missed My lips we kiss Here we go again Your dress my shirt We love I live and never learn I crash I burn You leave I hurt Like clockwork It's too easy you know my street And you know where I leave my key Baby you know me I can count on you to count on me It's like a movie I've seen a thousand times I hate the end but I still hit rewind You call I say hello You knock I'm lettin you in You say you've missed My lips we kiss Here we go again Your dress my shirt We love I live and never learn I crash I burn You leave I hurt Like clockwork Like clockwork clockwork clockwork Like clockwork clockwork 
173118,173118,chica-loca,2015,antonia,Electronic,Love love love love love Love love love love love Love love love love love Love love love love love Sunrise someone turn the music up Blue skies it's better than dreaming It's that time time to raise your glasses up Tonight is everything Making every moment count Live like it's our last When our time is running out We can love till there's nothing left Hey esta noche yo soy Chica loca te quiero Cuando bailas me muero Dance como el ritmo de cha Let's go do it chiquito Dale dale baila Love love love love love Love love love love love Love love love love love Love love love love love A good life is hard to find A good love is hard to steal Tonight we're gonna do it until we die If we don't then no one will Making every moment count Live like it's our last When our time is running out We can love tip there's nothing left Hey esta noche yo soy Chica loca te quiero Cuando bailas me muero Dance como el ritmo de cha Let's go do it chiquito Dale dale baila Love love love love love Love love love love love Love love love love love Love love love love love Hey esta noche yo soy Chica loca te quiero Cuando bailas me muero Oh oh oh oh Dance como el ritmo de cha Let's go do it chiquito Dale dale baila Hey esta noche yo soy Chica loca te quiero Cuando bailas me muero Oh oh oh oh Dance como el ritmo de cha Let's go do it chiquito Dale dale baila 
160682,160682,white-s-ferry,2007,clutch,Rock,Only the dirt I do believe As memory vanishes among the leaves Wizard of tickets is always glad to charge a pilgrims fare Jubilees generally early Lets take the country air Mistreating granite limestone and clay Its a shameful soil But all grows well on the floodplain tract if you can afford the toil Cradled in ivy we will allow the moss to prosper upon our brows Boxer rebellion the Holy Child They all pay their rent But none together can testify to rhythm of a road well bent Saddles and zip codes passports and gates the Jones keep In August the water is trickling in April its furious deep Wizard of tickets is always glad to charge a pilgrims fare Jubilees generally early Lets take the country air Mistreating granite limestone and clay Its a shameful soil But all grows well on the floodplain tract if you can afford the toil Only the dirt I do believe Divinity vanishes among the leaves 
73617,73617,queensland-whalers,2006,eric-bogle,Folk,"""Queensland Whalers"" Eric Bogle I've sailed the North Atlantic with ice flows in the breeze I've sailed the Dutch East Indies o'er the calm blue sunny seas When I think of missing seamen me heart returns again To a season spent in Moretan Bay with Queensland Whaling Men Yo ho you Queensland Whalers you've cut the sugar cane You've driven herds of cattle o'er the dry and dusty plain You've dug the ore at Isa laid countless miles of rail And now you've come to Moreton Bay to catch a Humpback Whale To men who've chased the brumbies caught bullocks by the tail It really is no problem to catch a humpback whale You steer your iron sea horse poke your gun through the rigging struts And when she runs through the coral scrub you belt her in the guts Yo ho you Queensland Whalers you've cut the sugar cane You've driven herds of cattle o'er the dry and dusty plain You've dug the ore at Isa laid countless miles of rail And now you've come to Moreton Bay to catch a Humpback Whale Now men up in the crows nest so whaling legends go When they spy a humpback whale they yell out ""Thar She Blows "" But here in sunny Queensland you'll often hear them shout ""There goes a bloody beauty mate so get yer finger out "" Yo ho you Queensland Whalers you've cut the sugar cane You've driven herds of cattle o'er the dry and dusty plain You've dug the ore at Isa laid countless miles of rail And now you've come to Moreton Bay to catch a Humpback Whale From Moreton to Caloundra bronze whaler sharks abound They wait like dingoes in the scrub for a wounded beast that's down But but for all their bloody savagery well they just can't compare With the big bite that the tax man takes when he gets hold of your share Yo ho you Queensland Whalers you've cut the sugar cane You've driven herds of cattle o'er the dry and dusty plain You've dug the ore at Isa laid countless miles of rail And now you've come to Moreton Bay to catch a Humpback Whale And when the season's over we'll head for Brisbane Town And in the nearest boozer our sorrows we will drown With beer and firey whiskey and when we've had enough We'll steer a steady zig zag course and never give a stuff Yo ho you Queensland Whalers you've cut the sugar cane You've driven herds of cattle o'er the dry and dusty plain You've dug the ore at Isa laid countless miles of rail And now you've come to Moreton Bay to catch a Humpback Whale"
